"rules","support","confidence","lift"
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,十六年前的回忆,灯光,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,鲁宾孙漂流记,十六年前的回忆,灯光,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,鲁宾孙漂流记,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,鲁宾孙漂流记,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,鲁宾孙漂流记,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,鲁宾孙漂流记,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,十六年前的回忆,灯光,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{北京的春节,藏戏,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{北京的春节,藏戏,顶碗少年,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {北京的春节,藏戏}",0.031,1,8.818
"{北京的春节,藏戏,顶碗少年,各具特色的民居,和田的维吾尔,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,鲁宾孙漂流记,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{鲁宾孙漂流记,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,十六年前的回忆,灯光,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,鲁宾孙漂流记,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,鲁宾孙漂流记,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,鲁宾孙漂流记,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {鲁宾孙漂流记}",0.031,1,6.929
"{顶碗少年,各具特色的民居,和田的维吾尔,鲁宾孙漂流记,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,各具特色的民居,和田的维吾尔,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{各具特色的民居,和田的维吾尔,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,十六年前的回忆,灯光,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,卖火柴的小女孩,凡卡,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {十六年前的回忆,灯光}",0.031,1,6.467
"{顶碗少年,各具特色的民居,和田的维吾尔,十六年前的回忆,灯光,手指,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,桃花心木,为人民服务,一夜的工作} => {手指}",0.031,1,5.706
"{各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {顶碗少年}",0.031,1,4.619
"{顶碗少年,卖火柴的小女孩,凡卡,手指,桃花心木,为人民服务,一夜的工作} => {各具特色的民居,和田的维吾尔}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,卖火柴的小女孩,凡卡,手指,为人民服务,一夜的工作} => {桃花心木}",0.031,1,5.706
"{顶碗少年,各具特色的民居,和田的维吾尔,手指,桃花心木,为人民服务,一夜的工作} => {卖火柴的小女孩,凡卡}",0.031,1,7.462
