"rules","support","confidence","lift"
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则,燕子专列} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,惊弓之鸟,路旁的橡树,寓言两则} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,惊弓之鸟,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.833,10.8
"{路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {荷花}",0.032,1,6
"{荷花,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {燕子}",0.032,1,6.291
"{荷花,路旁的橡树,寓言两则,燕子,燕子专列} => {一个村庄的故事}",0.032,1,9.391
"{荷花,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {燕子专列}",0.032,1,10.286
"{荷花,燕子,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.032,0.84,10.886
"{路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {燕子}",0.031,1,6.291
"{古诗两首,路旁的橡树,寓言两则,燕子,燕子专列} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {燕子专列}",0.031,1,10.286
"{古诗两首,燕子,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.833,10.8
"{荷花,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则,燕子专列} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,路旁的橡树,寓言两则,一个村庄的故事} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,燕子专列,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.8,10.368
"{荷花,路旁的橡树,寓言两则,燕子,燕子专列} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,燕子,燕子专列} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则,燕子专列} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,路旁的橡树,寓言两则,燕子} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,燕子,燕子专列} => {路旁的橡树,寓言两则}",0.031,0.87,11.27
"{惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {荷花}",0.032,1,6
"{荷花,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.032,1,6.291
"{荷花,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.032,1,9.391
"{荷花,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {惊弓之鸟}",0.032,1,9.672
"{荷花,惊弓之鸟,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.032,0.84,10.886
"{惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.031,1,6.291
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,惊弓之鸟,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.769,9.969
"{荷花,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,路旁的橡树,寓言两则} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,路旁的橡树,寓言两则,一个村庄的故事} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,惊弓之鸟,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.714,9.257
"{荷花,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,路旁的橡树,寓言两则,燕子} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,路旁的橡树,寓言两则} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,路旁的橡树,寓言两则,燕子} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,荷花,惊弓之鸟,燕子} => {路旁的橡树,寓言两则}",0.031,0.8,10.368
"{荷花,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {荷花}",0.031,1,6
"{古诗两首,荷花,路旁的橡树,寓言两则,一个村庄的故事} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,路旁的橡树,寓言两则,燕子} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,燕子,一个村庄的故事} => {路旁的橡树,寓言两则}",0.031,0.8,10.368
"{惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.909,8.792
"{惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,0.952,9.796
"{惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.833,9.818
"{惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{荷花,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,惊弓之鸟,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.8,9.425
"{惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,惊弓之鸟,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.8,9.425
"{惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,燕子,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{荷花,惊弓之鸟,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,惊弓之鸟,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,0.87,10.245
"{惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,燕子,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.909,8.792
"{古诗两首,惊弓之鸟,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,惊弓之鸟,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,0.833,9.818
"{荷花,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,荷花,惊弓之鸟,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,惊弓之鸟,燕子专列} => {珍珠泉,翠鸟}",0.031,0.833,9.818
"{燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.032,0.955,5.727
"{荷花,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{荷花,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,1,9.391
"{荷花,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.032,1,10.286
"{荷花,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.84,9.897
"{燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.032,0.955,3.077
"{古诗两首,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{古诗两首,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,0.955,8.964
"{古诗两首,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.032,1,10.286
"{古诗两首,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.875,10.309
"{荷花,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.032,1,3.224
"{古诗两首,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.032,1,6
"{古诗两首,荷花,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,1,9.391
"{古诗两首,荷花,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.032,1,10.286
"{古诗两首,荷花,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.84,9.897
"{荷花,燕子,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.032,1,3.224
"{古诗两首,燕子,燕子专列,珍珠泉,翠鸟} => {荷花}",0.032,0.955,5.727
"{古诗两首,荷花,燕子专列,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{古诗两首,荷花,燕子,珍珠泉,翠鸟} => {燕子专列}",0.032,0.955,9.818
"{古诗两首,荷花,燕子,燕子专列} => {珍珠泉,翠鸟}",0.032,0.913,10.757
"{惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,0.952,5.714
"{荷花,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,惊弓之鸟,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,燕子,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{荷花,惊弓之鸟,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.8,9.425
"{惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,0.952,3.07
"{古诗两首,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,惊弓之鸟,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,燕子,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,惊弓之鸟,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.769,9.063
"{荷花,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,荷花,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.952,9.211
"{古诗两首,荷花,惊弓之鸟,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,0.714,8.416
"{荷花,惊弓之鸟,燕子,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,惊弓之鸟,燕子,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,惊弓之鸟,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,荷花,燕子,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,0.909,8.792
"{古诗两首,荷花,惊弓之鸟,燕子} => {珍珠泉,翠鸟}",0.031,0.8,9.425
"{荷花,燕子,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.032,1,3.224
"{古诗两首,燕子,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.032,1,6
"{古诗两首,荷花,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.032,1,6.291
"{古诗两首,荷花,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.032,0.955,8.964
"{古诗两首,荷花,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.032,0.84,9.897
"{惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {荷花}",0.035,0.958,5.75
"{荷花,惊弓之鸟,燕子专列,一个村庄的故事} => {燕子}",0.035,0.92,5.788
"{荷花,惊弓之鸟,燕子,燕子专列} => {一个村庄的故事}",0.035,1,9.391
"{荷花,燕子,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.035,0.92,8.898
"{荷花,惊弓之鸟,燕子,一个村庄的故事} => {燕子专列}",0.035,0.92,9.463
"{惊弓之鸟,燕子,燕子专列,一个村庄的故事} => {古诗两首}",0.035,0.958,3.09
"{古诗两首,惊弓之鸟,燕子专列,一个村庄的故事} => {燕子}",0.035,0.92,5.788
"{古诗两首,惊弓之鸟,燕子,燕子专列} => {一个村庄的故事}",0.035,0.958,9
"{古诗两首,燕子,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.035,0.958,9.269
"{古诗两首,惊弓之鸟,燕子,一个村庄的故事} => {燕子专列}",0.035,0.885,9.099
"{荷花,惊弓之鸟,燕子专列,一个村庄的故事} => {古诗两首}",0.037,0.96,3.095
"{古诗两首,惊弓之鸟,燕子专列,一个村庄的故事} => {荷花}",0.037,0.96,5.76
"{古诗两首,荷花,惊弓之鸟,燕子专列} => {一个村庄的故事}",0.037,1,9.391
"{古诗两首,荷花,燕子专列,一个村庄的故事} => {惊弓之鸟}",0.037,0.96,9.285
"{古诗两首,荷花,惊弓之鸟,一个村庄的故事} => {燕子专列}",0.037,0.857,8.816
"{荷花,惊弓之鸟,燕子,燕子专列} => {古诗两首}",0.034,0.957,3.084
"{古诗两首,惊弓之鸟,燕子,燕子专列} => {荷花}",0.034,0.917,5.5
"{古诗两首,荷花,惊弓之鸟,燕子专列} => {燕子}",0.034,0.917,5.767
"{古诗两首,荷花,燕子,燕子专列} => {惊弓之鸟}",0.034,0.957,9.251
"{古诗两首,荷花,惊弓之鸟,燕子} => {燕子专列}",0.034,0.88,9.051
"{荷花,燕子,燕子专列,一个村庄的故事} => {古诗两首}",0.035,0.92,2.966
"{古诗两首,燕子,燕子专列,一个村庄的故事} => {荷花}",0.035,0.958,5.75
"{古诗两首,荷花,燕子专列,一个村庄的故事} => {燕子}",0.035,0.92,5.788
"{古诗两首,荷花,燕子,燕子专列} => {一个村庄的故事}",0.035,1,9.391
"{古诗两首,荷花,燕子,一个村庄的故事} => {燕子专列}",0.035,0.92,9.463
"{荷花,惊弓之鸟,燕子,一个村庄的故事} => {古诗两首}",0.037,0.96,3.095
"{古诗两首,惊弓之鸟,燕子,一个村庄的故事} => {荷花}",0.037,0.923,5.538
"{古诗两首,荷花,惊弓之鸟,一个村庄的故事} => {燕子}",0.037,0.857,5.393
"{古诗两首,荷花,惊弓之鸟,燕子} => {一个村庄的故事}",0.037,0.96,9.016
"{古诗两首,荷花,燕子,一个村庄的故事} => {惊弓之鸟}",0.037,0.96,9.285
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {燕子专列}",0.031,1,10.286
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子专列} => {珍珠泉,翠鸟}",0.031,1,11.782
"{古诗两首,荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,燕子专列,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {燕子}",0.031,1,6.291
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,燕子,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,燕子,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,燕子,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {荷花}",0.031,1,6
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事} => {珍珠泉,翠鸟}",0.031,1,11.782
"{荷花,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,一个村庄的故事,珍珠泉,翠鸟} => {路旁的橡树,寓言两则}",0.031,1,12.96
"{画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {古诗两首}",0.031,1,3.224
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,惊弓之鸟,路旁的橡树,寓言两则,珍珠泉,翠鸟} => {一个村庄的故事}",0.031,1,9.391
"{古诗两首,画杨桃,想别人没想到的,和时间赛跑,检阅,争吵,路旁的橡树,寓言两则,一个村庄的故事,珍珠泉,翠鸟} => {惊弓之鸟}",0.031,1,9.672
